id_municipio,municipio,populacao_2022,pib_2022,pib_per_capita_2022,taxa_alfabetizacao,anos_medios_estudo,pct_ensino_medio,pct_ensino_superior
3530805,Mogi Mirim,92558,7317579339.0,79059.39345059314,0.9695248739408432,10.3,0.5889055268173156,0.2222161720664307
3530904,Mombuca,3722,147771732.0,39702.238581407844,0.9292649098474342,8.9,0.4520497803806735,0.06185944363103953
3531001,Monções,1937,63512781.0,32789.25193598348,0.942189421894219,9.0,0.4897039897039897,0.12805662805662807
3531100,Mongaguá,61951,1396443614.0,22541.098836176978,0.9616943055363391,9.5,0.5004164237528108,0.11255934038477555
3531209,Monte Alegre do Sul,8627,284876225.0,33021.470383679145,0.9579381443298969,9.6,0.5478025114155252,0.1512557077625571
3531308,Monte Alto,47574,2825781759.0,59397.60707529323,0.9669105711360287,9.9,0.5438796976858946,0.1736228345843181
3531407,Monte Aprazível,22280,880683706.0,39527.993985637346,0.962148502607667,9.7,0.5445114731916333,0.17635451316457124
3531506,Monte Azul Paulista,18151,806993239.0,44459.987824362295,0.9519596277362695,9.2,0.47686392969929975,0.14671151997803103
3531605,Monte Castelo,4222,130920370.0,31009.08810990052,0.92542470486611,8.8,0.4813027744270205,0.11097708082026538
3531704,Monteiro Lobato,4138,90419663.0,21851.054374093765,0.9189842805320435,9.5,0.499841822208162,0.1866497943688706
3531803,Monte Mor,64662,4751055794.0,73475.23729547493,0.9557529048159306,9.6,0.5519637150809195,0.10699927842490464
3531902,Morro Agudo,27933,1459845059.0,52262.37994486808,0.9484940295847443,9.0,0.44223555888972244,0.13259564891222805
3532009,Morungaba,13720,708975921.0,51674.62981049563,0.963639636396364,9.4,0.49200037868029917,0.12714191044210926
3532058,Motuca,4034,132075421.0,32740.560485870104,0.9300423985463355,9.0,0.4810810810810811,0.10937996820349762
3532108,Murutinga do Sul,3737,83672316.0,22390.237088573722,0.943449575871819,9.0,0.46005239030779305,0.14374590700720366
3532157,Nantes,2660,156852432.0,58967.07969924812,0.9251184834123223,9.4,0.5767301905717152,0.10832497492477432
3532207,Narandiba,5713,741378623.0,129770.45737791003,0.9389745916515426,9.5,0.5597800095648016,0.1054519368723099
3532306,Natividade da Serra,6999,120667872.0,17240.730390055724,0.8940084092501752,7.5,0.3292616226071103,0.06581586144029171
3532405,Nazaré Paulista,18217,505080919.0,27725.801119833122,0.9290570101635592,8.7,0.466554715924993,0.11915757066890569
3532504,Neves Paulista,9699,312975198.0,32268.81101144448,0.9507594316511514,9.4,0.49232147427693884,0.1695674430509342
3532603,Nhandeara,9852,437104509.0,44367.08373934226,0.9440325281033246,9.5,0.5267700775581686,0.20327745809357017
3532702,Nipoã,4750,103610376.0,21812.710736842106,0.9291005291005291,8.0,0.3444320089535534,0.09904868494683827
3532801,Nova Aliança,6693,385749554.0,57634.77573584342,0.9540481400437637,9.4,0.47212610534409843,0.1261053440984237
3532827,Nova Campina,8497,229915533.0,27058.43627162528,0.9222860598729967,8.0,0.4043274664944292,0.056192475375423864
