id_municipio,municipio,ano,n_consumado,n_total,n_tentativa,taxa_feminicidio_consumado_100k,taxa_feminicidio_total_100k,populacao,pib_per_capita_2022,taxa_alfabetizacao,anos_medios_estudo,pct_ensino_medio,pct_ensino_superior,taxa_urbanizacao_pct,taxa_saneamento_basico_pct,taxa_trafico_drogas_100k
3508306,Cabrália Paulista,2023,0,0,0,0.0,0.0,4299,28115.20842056292,0.9375715922107676,8.7,0.4433051869722557,0.0862484921592279,83.2185347527,82.7802128992,255.87345894394045
3508306,Cabrália Paulista,2024,1,1,0,22.925263640531867,22.925263640531867,4362,28115.20842056292,0.9375715922107676,8.7,0.4433051869722557,0.0862484921592279,83.2185347527,82.7802128992,183.40210912425493
3508306,Cabrália Paulista,2025,0,0,0,0.0,0.0,4360,28115.20842056292,0.9375715922107676,8.7,0.4433051869722557,0.0862484921592279,83.2185347527,82.7802128992,114.67889908256882
3508405,Cabreúva,2022,0,1,1,0.0,2.127161728106188,47011,140933.01995277702,0.963028546898476,9.7,0.5796127788644159,0.1088244465232304,92.424437299,88.0900321543,225.4791431792559
3508405,Cabreúva,2023,0,0,0,0.0,0.0,47011,140933.01995277702,0.963028546898476,9.7,0.5796127788644159,0.1088244465232304,92.424437299,88.0900321543,276.5310246538044
3508405,Cabreúva,2024,0,0,0,0.0,0.0,48473,140933.01995277702,0.963028546898476,9.7,0.5796127788644159,0.1088244465232304,92.424437299,88.0900321543,202.1744063705568
3508405,Cabreúva,2025,0,0,0,0.0,0.0,48654,140933.01995277702,0.963028546898476,9.7,0.5796127788644159,0.1088244465232304,92.424437299,88.0900321543,178.813663830312
3508504,Caçapava,2022,0,1,1,0.0,1.039479428702106,96202,61020.82399534313,0.970710332103321,10.3,0.6172768031451537,0.171287008738034,96.734608985,95.7838126931,32.223862289765286
3508504,Caçapava,2023,2,2,0,2.078958857404212,2.078958857404212,96202,61020.82399534313,0.970710332103321,10.3,0.6172768031451537,0.171287008738034,96.734608985,95.7838126931,60.28980686472215
3508504,Caçapava,2024,1,1,0,1.003230401894099,1.003230401894099,99678,61020.82399534313,0.970710332103321,10.3,0.6172768031451537,0.171287008738034,96.734608985,95.7838126931,68.21966732879874
3508504,Caçapava,2025,0,0,0,0.0,0.0,100071,61020.82399534313,0.970710332103321,10.3,0.6172768031451537,0.171287008738034,96.734608985,95.7838126931,71.94891626944869
3508603,Cachoeira Paulista,2022,0,0,0,0.0,0.0,31564,23041.46812824737,0.9649163931864354,10.3,0.6122314864254322,0.1650716720745882,92.5080238423,93.6176066025,110.88581928779622
3508603,Cachoeira Paulista,2023,0,0,0,0.0,0.0,31564,23041.46812824737,0.9649163931864354,10.3,0.6122314864254322,0.1650716720745882,92.5080238423,93.6176066025,66.53149157267774
3508603,Cachoeira Paulista,2024,0,0,0,0.0,0.0,32482,23041.46812824737,0.9649163931864354,10.3,0.6122314864254322,0.1650716720745882,92.5080238423,93.6176066025,52.336678775937436
3508603,Cachoeira Paulista,2025,0,0,0,0.0,0.0,32534,23041.46812824737,0.9649163931864354,10.3,0.6122314864254322,0.1650716720745882,92.5080238423,93.6176066025,73.76898014384952
3508702,Caconde,2022,0,0,0,0.0,0.0,17101,28019.183848897726,0.9471935529478298,9.0,0.4787865301883993,0.1503486129654354,69.8647778493,70.009658725,52.62850125723642
3508702,Caconde,2023,1,2,1,5.847611250804047,11.695222501608091,17101,28019.183848897726,0.9471935529478298,9.0,0.4787865301883993,0.1503486129654354,69.8647778493,70.009658725,93.56178001286474
3508702,Caconde,2024,1,1,0,5.791729410401946,5.791729410401946,17266,28019.183848897726,0.9471935529478298,9.0,0.4787865301883993,0.1503486129654354,69.8647778493,70.009658725,121.62631761844086
3508702,Caconde,2025,0,0,0,0.0,0.0,17228,28019.183848897726,0.9471935529478298,9.0,0.4787865301883993,0.1503486129654354,69.8647778493,70.009658725,110.28558161133039
3508801,Cafelândia,2022,0,2,2,0.0,12.009126936471718,16654,44282.98480845443,0.9425236406619384,9.2,0.4675576967907374,0.1502836273214702,92.3483271971,92.0601888907,72.05476161883031
3508801,Cafelândia,2023,0,0,0,0.0,0.0,16654,44282.98480845443,0.9425236406619384,9.2,0.4675576967907374,0.1502836273214702,92.3483271971,92.0601888907,78.05932508706617
3508801,Cafelândia,2024,0,0,0,0.0,0.0,16905,44282.98480845443,0.9425236406619384,9.2,0.4675576967907374,0.1502836273214702,92.3483271971,92.0601888907,130.13901212658976
3508801,Cafelândia,2025,0,0,0,0.0,0.0,16907,44282.98480845443,0.9425236406619384,9.2,0.4675576967907374,0.1502836273214702,92.3483271971,92.0601888907,100.55006801916366
3508900,Caiabu,2022,0,0,0,0.0,0.0,3712,19024.92025862069,0.9283854166666666,9.0,0.5047554347826086,0.1042798913043478,80.3680981595,85.0715746421,0.0
3508900,Caiabu,2023,0,0,0,0.0,0.0,3712,19024.92025862069,0.9283854166666666,9.0,0.5047554347826086,0.1042798913043478,80.3680981595,85.0715746421,53.87931034482759
3508900,Caiabu,2024,0,0,0,0.0,0.0,3745,19024.92025862069,0.9283854166666666,9.0,0.5047554347826086,0.1042798913043478,80.3680981595,85.0715746421,0.0
3508900,Caiabu,2025,0,0,0,0.0,0.0,3726,19024.92025862069,0.9283854166666666,9.0,0.5047554347826086,0.1042798913043478,80.3680981595,85.0715746421,26.838432635534083
3509007,Caieiras,2022,0,0,0,0.0,0.0,95032,54426.71010817409,0.972518885126335,10.3,0.5738117851096337,0.1709267594389616,99.0943580957,96.7017500918,63.13662766226113
3509007,Caieiras,2023,0,1,1,0.0,1.0522771277043523,95032,54426.71010817409,0.972518885126335,10.3,0.5738117851096337,0.1709267594389616,99.0943580957,96.7017500918,70.5025675561916
3509007,Caieiras,2024,0,2,2,0.0,2.035478388308212,98257,54426.71010817409,0.972518885126335,10.3,0.5738117851096337,0.1709267594389616,99.0943580957,96.7017500918,38.674089377856035
3509007,Caieiras,2025,0,0,0,0.0,0.0,98549,54426.71010817409,0.972518885126335,10.3,0.5738117851096337,0.1709267594389616,99.0943580957,96.7017500918,66.97176024109834
3509106,Caiuá,2022,0,0,0,0.0,0.0,5466,16734.865898280277,0.9292631578947368,8.9,0.3959290873276428,0.0945502298095863,56.4935064935,59.386068477,109.76948408342481
3509106,Caiuá,2023,0,0,0,0.0,0.0,5466,16734.865898280277,0.9292631578947368,8.9,0.3959290873276428,0.0945502298095863,56.4935064935,59.386068477,201.2440541529455
3509106,Caiuá,2024,0,0,0,0.0,0.0,5585,16734.865898280277,0.9292631578947368,8.9,0.3959290873276428,0.0945502298095863,56.4935064935,59.386068477,53.71530886302597
3509106,Caiuá,2025,0,0,0,0.0,0.0,5599,16734.865898280277,0.9292631578947368,8.9,0.3959290873276428,0.0945502298095863,56.4935064935,59.386068477,125.02232541525274
3509205,Cajamar,2022,0,1,1,0.0,1.0788766736074398,92689,262492.4678548695,0.9653055631679912,10.6,0.6708051166290444,0.1892979105168721,99.1329656863,92.3253676471,97.0989006246696
3509205,Cajamar,2023,0,0,0,0.0,0.0,92689,262492.4678548695,0.9653055631679912,10.6,0.6708051166290444,0.1892979105168721,99.1329656863,92.3253676471,80.91575052055799
3509205,Cajamar,2024,0,1,1,0.0,1.0270842106344298,97363,262492.4678548695,0.9653055631679912,10.6,0.6708051166290444,0.1892979105168721,99.1329656863,92.3253676471,163.30638949087435
3509205,Cajamar,2025,0,0,0,0.0,0.0,98365,262492.4678548695,0.9653055631679912,10.6,0.6708051166290444,0.1892979105168721,99.1329656863,92.3253676471,194.17475728155338
3509254,Cajati,2022,0,1,1,0.0,3.506926179203928,28515,78160.7641241452,0.9354998424629788,8.4,0.4549942484662577,0.0814321319018405,76.772566818,80.3832576904,224.44327546905137
3509254,Cajati,2023,0,0,0,0.0,0.0,28515,78160.7641241452,0.9354998424629788,8.4,0.4549942484662577,0.0814321319018405,76.772566818,80.3832576904,185.86708749780817
3509254,Cajati,2024,0,0,0,0.0,0.0,29257,78160.7641241452,0.9354998424629788,8.4,0.4549942484662577,0.0814321319018405,76.772566818,80.3832576904,270.02084971118023
3509254,Cajati,2025,0,0,0,0.0,0.0,29262,78160.7641241452,0.9354998424629788,8.4,0.4549942484662577,0.0814321319018405,76.772566818,80.3832576904,225.5484929259791
3509304,Cajobi,2022,0,0,0,0.0,0.0,9133,21334.339318953247,0.946761080514031,9.1,0.4930365920262152,0.1232932823593664,95.1892968972,94.0222032451,65.695828314902
3509304,Cajobi,2023,0,0,0,0.0,0.0,9133,21334.339318953247,0.946761080514031,9.1,0.4930365920262152,0.1232932823593664,95.1892968972,94.0222032451,32.847914157451
3509304,Cajobi,2024,0,0,0,0.0,0.0,9232,21334.339318953247,0.946761080514031,9.1,0.4930365920262152,0.1232932823593664,95.1892968972,94.0222032451,184.1421143847487
3509304,Cajobi,2025,0,0,0,0.0,0.0,9210,21334.339318953247,0.946761080514031,9.1,0.4930365920262152,0.1232932823593664,95.1892968972,94.0222032451,76.0043431053203
3509403,Cajuru,2022,0,0,0,0.0,0.0,23830,35305.31300881242,0.9515886590991552,9.3,0.4758549109581558,0.1400087403037255,89.3018933674,88.2680915321,92.32060428031893
3509403,Cajuru,2023,0,0,0,0.0,0.0,23830,35305.31300881242,0.9515886590991552,9.3,0.4758549109581558,0.1400087403037255,89.3018933674,88.2680915321,121.69534200587495
3509403,Cajuru,2024,0,1,1,0.0,4.129330635503985,24217,35305.31300881242,0.9515886590991552,9.3,0.4758549109581558,0.1400087403037255,89.3018933674,88.2680915321,82.58661271007969
3509403,Cajuru,2025,1,1,0,4.12660421738951,4.12660421738951,24233,35305.31300881242,0.9515886590991552,9.3,0.4758549109581558,0.1400087403037255,89.3018933674,88.2680915321,78.40548013040069
3509452,Campina do Monte Alegre,2022,0,0,0,0.0,0.0,5954,29710.48253275109,0.9462698904732384,9.1,0.4898847074178812,0.1098542527735479,82.7256153145,87.967183227,33.59086328518643
3509452,Campina do Monte Alegre,2023,0,0,0,0.0,0.0,5954,29710.48253275109,0.9462698904732384,9.1,0.4898847074178812,0.1098542527735479,82.7256153145,87.967183227,83.97715821296607
3509452,Campina do Monte Alegre,2024,0,0,0,0.0,0.0,6077,29710.48253275109,0.9462698904732384,9.1,0.4898847074178812,0.1098542527735479,82.7256153145,87.967183227,164.5548790521639
3509452,Campina do Monte Alegre,2025,0,0,0,0.0,0.0,6090,29710.48253275109,0.9462698904732384,9.1,0.4898847074178812,0.1098542527735479,82.7256153145,87.967183227,32.84072249589491
3509502,Campinas,2022,0,5,5,0.0,0.4389634492694331,1139047,70801.81170750636,0.975868124218886,11.0,0.6529623209320333,0.2750255182851712,99.5085474563,98.8555278517,71.90221299033315
3509502,Campinas,2023,7,13,6,0.6145488289772064,1.141304968100526,1139047,70801.81170750636,0.975868124218886,11.0,0.6529623209320333,0.2750255182851712,99.5085474563,98.8555278517,59.87461448035068
3509502,Campinas,2024,5,11,6,0.4215933361270918,0.927505339479602,1185977,70801.81170750636,0.975868124218886,11.0,0.6529623209320333,0.2750255182851712,99.5085474563,98.8555278517,75.63384450120027
3509502,Campinas,2025,3,7,4,0.2525307792931495,0.5892384850173489,1187974,70801.81170750636,0.975868124218886,11.0,0.6529623209320333,0.2750255182851712,99.5085474563,98.8555278517,87.62818041472289
3509601,Campo Limpo Paulista,2022,0,0,0,0.0,0.0,77632,38335.80835222589,0.96767951383336,9.9,0.5915205319921011,0.1542135732248645,98.2187722653,92.0200997488,51.525144270403956
3509601,Campo Limpo Paulista,2023,1,1,0,1.288128606760099,1.288128606760099,77632,38335.80835222589,0.96767951383336,9.9,0.5915205319921011,0.1542135732248645,98.2187722653,92.0200997488,73.42333058532564
3509601,Campo Limpo Paulista,2024,0,1,1,0.0,1.255287900279929,79663,38335.80835222589,0.96767951383336,9.9,0.5915205319921011,0.1542135732248645,98.2187722653,92.0200997488,101.67831992267426
3509601,Campo Limpo Paulista,2025,0,2,2,0.0,2.506862536192828,79781,38335.80835222589,0.96767951383336,9.9,0.5915205319921011,0.1542135732248645,98.2187722653,92.0200997488,120.32940173725574
3509700,Campos do Jordão,2022,0,0,0,0.0,0.0,46974,35391.79297057947,0.9646250625115153,9.5,0.4858966212669558,0.1315854905102632,91.7554509415,89.5441030723,240.5586068889173
3509700,Campos do Jordão,2023,0,0,0,0.0,0.0,46974,35391.79297057947,0.9646250625115153,9.5,0.4858966212669558,0.1315854905102632,91.7554509415,89.5441030723,268.23349086728825
3509700,Campos do Jordão,2024,0,1,1,0.0,2.084071441969031,47983,35391.79297057947,0.9646250625115153,9.5,0.4858966212669558,0.1315854905102632,91.7554509415,89.5441030723,218.82750140674824
3509700,Campos do Jordão,2025,0,0,0,0.0,0.0,47956,35391.79297057947,0.9646250625115153,9.5,0.4858966212669558,0.1315854905102632,91.7554509415,89.5441030723,221.03594962048544
3509809,Campos Novos Paulista,2022,0,0,0,0.0,0.0,4888,47875.88522913257,0.9327240416349328,8.9,0.4360558839333691,0.122514777001612,80.4203539823,82.0796460177,61.37479541734861
3509809,Campos Novos Paulista,2023,0,0,0,0.0,0.0,4888,47875.88522913257,0.9327240416349328,8.9,0.4360558839333691,0.122514777001612,80.4203539823,82.0796460177,40.91653027823241
3509809,Campos Novos Paulista,2024,0,0,0,0.0,0.0,4991,47875.88522913257,0.9327240416349328,8.9,0.4360558839333691,0.122514777001612,80.4203539823,82.0796460177,20.036064916850332
3509809,Campos Novos Paulista,2025,0,0,0,0.0,0.0,5003,47875.88522913257,0.9327240416349328,8.9,0.4360558839333691,0.122514777001612,80.4203539823,82.0796460177,139.91605036977813
3509908,Cananéia,2022,0,1,1,0.0,8.137358613394092,12289,23333.6402473757,0.9527758115077358,9.4,0.4981209062600665,0.1220874047031031,88.6891215294,85.8898497952,89.51094474733502
3509908,Cananéia,2023,0,0,0,0.0,0.0,12289,23333.6402473757,0.9527758115077358,9.4,0.4981209062600665,0.1220874047031031,88.6891215294,85.8898497952,130.19773781430547
3509908,Cananéia,2024,0,0,0,0.0,0.0,12489,23333.6402473757,0.9527758115077358,9.4,0.4981209062600665,0.1220874047031031,88.6891215294,85.8898497952,184.1620626151013
3509908,Cananéia,2025,1,1,0,8.005764150188135,8.005764150188135,12491,23333.6402473757,0.9527758115077358,9.4,0.4981209062600665,0.1220874047031031,88.6891215294,85.8898497952,208.14986790489155
3509957,Canas,2022,0,0,0,0.0,0.0,4931,26739.32772257149,0.9585721730067744,9.6,0.5305280528052805,0.0899339933993399,89.7777777778,93.9682539683,101.3993104846887
3509957,Canas,2023,0,0,0,0.0,0.0,4931,26739.32772257149,0.9585721730067744,9.6,0.5305280528052805,0.0899339933993399,89.7777777778,93.9682539683,0.0
3509957,Canas,2024,0,0,0,0.0,0.0,5049,26739.32772257149,0.9585721730067744,9.6,0.5305280528052805,0.0899339933993399,89.7777777778,93.9682539683,158.44721727074668
3509957,Canas,2025,0,0,0,0.0,0.0,5068,26739.32772257149,0.9585721730067744,9.6,0.5305280528052805,0.0899339933993399,89.7777777778,93.9682539683,39.46329913180742
3510005,Cândido Mota,2022,0,0,0,0.0,0.0,29449,70436.63567523516,0.9531430457020292,9.4,0.4987451319774989,0.1582431847684985,94.5020651675,94.4102799449,166.38935108153078
3510005,Cândido Mota,2023,0,0,0,0.0,0.0,29449,70436.63567523516,0.9531430457020292,9.4,0.4987451319774989,0.1582431847684985,94.5020651675,94.4102799449,162.99365003905055
3510005,Cândido Mota,2024,0,0,0,0.0,0.0,30172,70436.63567523516,0.9531430457020292,9.4,0.4987451319774989,0.1582431847684985,94.5020651675,94.4102799449,208.80286358212913
3510005,Cândido Mota,2025,0,0,0,0.0,0.0,30157,70436.63567523516,0.9531430457020292,9.4,0.4987451319774989,0.1582431847684985,94.5020651675,94.4102799449,159.16702589780152
3510104,Cândido Rodrigues,2022,0,0,0,0.0,0.0,2889,37790.332294911736,0.945542557482856,9.4,0.5763278962777081,0.1033040568799665,86.8421052632,89.2921960073,69.22810661128419
3510104,Cândido Rodrigues,2023,0,0,0,0.0,0.0,2889,37790.332294911736,0.945542557482856,9.4,0.5763278962777081,0.1033040568799665,86.8421052632,89.2921960073,138.45621322256838
3510104,Cândido Rodrigues,2024,0,0,0,0.0,0.0,2951,37790.332294911736,0.945542557482856,9.4,0.5763278962777081,0.1033040568799665,86.8421052632,89.2921960073,135.54727211114877
3510104,Cândido Rodrigues,2025,0,0,0,0.0,0.0,2959,37790.332294911736,0.945542557482856,9.4,0.5763278962777081,0.1033040568799665,86.8421052632,89.2921960073,33.79520108144643
3510153,Canitar,2022,0,0,0,0.0,0.0,6283,34306.51965621518,0.9367945823927766,9.2,0.4823759791122715,0.0744125326370757,97.6408281175,93.7409725566,79.57981855801368
3510153,Canitar,2023,0,0,0,0.0,0.0,6283,34306.51965621518,0.9367945823927766,9.2,0.4823759791122715,0.0744125326370757,97.6408281175,93.7409725566,63.663854846410956
3510153,Canitar,2024,0,0,0,0.0,0.0,6524,34306.51965621518,0.9367945823927766,9.2,0.4823759791122715,0.0744125326370757,97.6408281175,93.7409725566,45.984058859595336
3510153,Canitar,2025,0,0,0,0.0,0.0,6589,34306.51965621518,0.9367945823927766,9.2,0.4823759791122715,0.0744125326370757,97.6408281175,93.7409725566,91.06085900743663
3510203,Capão Bonito,2022,0,0,0,0.0,0.0,46337,30108.23434836092,0.9420589340346734,8.9,0.4809190470814045,0.1001185502991983,84.6369585541,87.6971019009,140.2766687528325
3510203,Capão Bonito,2023,0,0,0,0.0,0.0,46337,30108.23434836092,0.9420589340346734,8.9,0.4809190470814045,0.1001185502991983,84.6369585541,87.6971019009,133.80236096424022
3510203,Capão Bonito,2024,0,2,2,0.0,4.219142248380904,47403,30108.23434836092,0.9420589340346734,8.9,0.4809190470814045,0.1001185502991983,84.6369585541,87.6971019009,149.7795498175221
3510203,Capão Bonito,2025,0,0,0,0.0,0.0,47409,30108.23434836092,0.9420589340346734,8.9,0.4809190470814045,0.1001185502991983,84.6369585541,87.6971019009,130.77685671496974
3510302,Capela do Alto,2022,0,2,2,0.0,8.746610688358261,22866,19338.70952505904,0.9557550843790568,8.2,0.3686701642335766,0.078125,87.0346958843,83.7617642927,56.8529694743287
3510302,Capela do Alto,2023,0,0,0,0.0,0.0,22866,19338.70952505904,0.9557550843790568,8.2,0.3686701642335766,0.078125,87.0346958843,83.7617642927,104.95932826029913
3510302,Capela do Alto,2024,0,0,0,0.0,0.0,23597,19338.70952505904,0.9557550843790568,8.2,0.3686701642335766,0.078125,87.0346958843,83.7617642927,144.08611264143747
3510302,Capela do Alto,2025,0,0,0,0.0,0.0,23777,19338.70952505904,0.9557550843790568,8.2,0.3686701642335766,0.078125,87.0346958843,83.7617642927,109.34937124111536
3510401,Capivari,2022,0,0,0,0.0,0.0,50068,66613.06910601581,0.9690901496351262,8.9,0.4104817115969532,0.1242623547456261,96.3647996278,96.9406153667,205.72022050011984
3510401,Capivari,2023,0,0,0,0.0,0.0,50068,66613.06910601581,0.9690901496351262,8.9,0.4104817115969532,0.1242623547456261,96.3647996278,96.9406153667,223.69577374770313
3510401,Capivari,2024,0,0,0,0.0,0.0,51318,66613.06910601581,0.9690901496351262,8.9,0.4104817115969532,0.1242623547456261,96.3647996278,96.9406153667,208.5038388089949
3510401,Capivari,2025,0,1,1,0.0,1.9466993712161031,51369,66613.06910601581,0.9690901496351262,8.9,0.4104817115969532,0.1242623547456261,96.3647996278,96.9406153667,165.46944655336878
3510500,Caraguatatuba,2022,0,3,3,0.0,2.2243147257049225,134873,41337.98749193686,0.9648699781132916,10.5,0.6221388992226813,0.1778532688504689,98.9965454845,95.4453857542,83.78252133488542
3510500,Caraguatatuba,2023,2,2,0,1.4828764838032815,1.4828764838032815,134873,41337.98749193686,0.9648699781132916,10.5,0.6221388992226813,0.1778532688504689,98.9965454845,95.4453857542,82.29964485108212
3510500,Caraguatatuba,2024,2,5,3,1.4175951915171103,3.543987978792776,141084,41337.98749193686,0.9648699781132916,10.5,0.6221388992226813,0.1778532688504689,98.9965454845,95.4453857542,119.07799608743728
3510500,Caraguatatuba,2025,0,2,2,0.0,1.405995163376638,142248,41337.98749193686,0.9648699781132916,10.5,0.6221388992226813,0.1778532688504689,98.9965454845,95.4453857542,186.29435914740452
3510609,Carapicuíba,2022,0,3,3,0.0,0.7752258491307135,386984,20201.29690116387,0.9662072706841212,10.0,0.5778548958393819,0.1466719495575009,100.0,99.1995204433,88.37574680090133
3510609,Carapicuíba,2023,3,5,2,0.7752258491307135,1.2920430818845223,386984,20201.29690116387,0.9662072706841212,10.0,0.5778548958393819,0.1466719495575009,100.0,99.1995204433,48.58081987885804
3510609,Carapicuíba,2024,0,3,3,0.0,0.7528948808167404,398462,20201.29690116387,0.9662072706841212,10.0,0.5778548958393819,0.1466719495575009,100.0,99.1995204433,70.52115383650134
3510609,Carapicuíba,2025,1,1,0,0.2511073835615062,0.2511073835615062,398236,20201.29690116387,0.9662072706841212,10.0,0.5778548958393819,0.1466719495575009,100.0,99.1995204433,74.32778553420584
3510708,Cardoso,2022,0,1,1,0.0,8.814455707360072,11345,32812.90797708242,0.9343625288804872,8.8,0.4377404110341796,0.1234201560611056,92.6786878123,90.701716272,61.70118995152049
3510708,Cardoso,2023,0,0,0,0.0,0.0,11345,32812.90797708242,0.9343625288804872,8.8,0.4377404110341796,0.1234201560611056,92.6786878123,90.701716272,88.14455707360071
3510708,Cardoso,2024,0,0,0,0.0,0.0,11491,32812.90797708242,0.9343625288804872,8.8,0.4377404110341796,0.1234201560611056,92.6786878123,90.701716272,78.3221651727439
3510708,Cardoso,2025,0,0,0,0.0,0.0,11476,32812.90797708242,0.9343625288804872,8.8,0.4377404110341796,0.1234201560611056,92.6786878123,90.701716272,43.5691878703381
3510807,Casa Branca,2022,0,0,0,0.0,0.0,28083,44898.55033294164,0.959831230895079,10.0,0.5671165420390297,0.1884005106693416,90.5724251128,89.0541649569,181.6045294306164
3510807,Casa Branca,2023,0,0,0,0.0,0.0,28083,44898.55033294164,0.959831230895079,10.0,0.5671165420390297,0.1884005106693416,90.5724251128,89.0541649569,163.8001638001638
3510807,Casa Branca,2024,0,0,0,0.0,0.0,28786,44898.55033294164,0.959831230895079,10.0,0.5671165420390297,0.1884005106693416,90.5724251128,89.0541649569,239.699854095741
3510807,Casa Branca,2025,0,1,1,0.0,3.4747558983981373,28779,44898.55033294164,0.959831230895079,10.0,0.5671165420390297,0.1884005106693416,90.5724251128,89.0541649569,274.5057159734529
3510906,Cássia dos Coqueiros,2022,0,0,0,0.0,0.0,2799,75938.76491604144,0.9297503173931444,9.2,0.4825760917512131,0.1310101455668284,68.6802973978,70.0743494424,0.0
3510906,Cássia dos Coqueiros,2023,0,0,0,0.0,0.0,2799,75938.76491604144,0.9297503173931444,9.2,0.4825760917512131,0.1310101455668284,68.6802973978,70.0743494424,0.0
3510906,Cássia dos Coqueiros,2024,0,0,0,0.0,0.0,2855,75938.76491604144,0.9297503173931444,9.2,0.4825760917512131,0.1310101455668284,68.6802973978,70.0743494424,0.0
3510906,Cássia dos Coqueiros,2025,0,0,0,0.0,0.0,2861,75938.76491604144,0.9297503173931444,9.2,0.4825760917512131,0.1310101455668284,68.6802973978,70.0743494424,104.85844110450893
3511003,Castilho,2022,0,0,0,0.0,0.0,19977,89740.75291585323,0.9352656405163852,9.1,0.4695680628272251,0.1397251308900523,77.6003276003,75.5801255801,110.12664564248887
3511003,Castilho,2023,0,0,0,0.0,0.0,19977,89740.75291585323,0.9352656405163852,9.1,0.4695680628272251,0.1397251308900523,77.6003276003,75.5801255801,110.12664564248887
3511003,Castilho,2024,0,0,0,0.0,0.0,20418,89740.75291585323,0.9352656405163852,9.1,0.4695680628272251,0.1397251308900523,77.6003276003,75.5801255801,127.3386227838182
3511003,Castilho,2025,0,0,0,0.0,0.0,20485,89740.75291585323,0.9352656405163852,9.1,0.4695680628272251,0.1397251308900523,77.6003276003,75.5801255801,117.15889675372223
3511102,Catanduva,2022,0,1,1,0.0,0.8636249794889067,115791,52129.42620756363,0.9680392725465016,10.4,0.6079017515081532,0.2142494846918403,99.1716030049,97.9573772724,278.95086837491687
3511102,Catanduva,2023,0,0,0,0.0,0.0,115791,52129.42620756363,0.9680392725465016,10.4,0.6079017515081532,0.2142494846918403,99.1716030049,97.9573772724,221.08799474916012
3511102,Catanduva,2024,0,0,0,0.0,0.0,119172,52129.42620756363,0.9680392725465016,10.4,0.6079017515081532,0.2142494846918403,99.1716030049,97.9573772724,200.55046487429934
3511102,Catanduva,2025,1,1,0,0.8383986585621462,0.8383986585621462,119275,52129.42620756363,0.9680392725465016,10.4,0.6079017515081532,0.2142494846918403,99.1716030049,97.9573772724,168.5181303709914
3511201,Catiguá,2022,0,0,0,0.0,0.0,7003,24307.95330572612,0.9504504504504504,9.1,0.5100548446069469,0.0855575868372943,96.015936255,95.6175298805,85.6775667571041
3511201,Catiguá,2023,0,0,0,0.0,0.0,7003,24307.95330572612,0.9504504504504504,9.1,0.5100548446069469,0.0855575868372943,96.015936255,95.6175298805,114.23675567613878
3511201,Catiguá,2024,1,1,0,14.074595355383533,14.074595355383533,7105,24307.95330572612,0.9504504504504504,9.1,0.5100548446069469,0.0855575868372943,96.015936255,95.6175298805,197.04433497536945
3511201,Catiguá,2025,0,0,0,0.0,0.0,7101,24307.95330572612,0.9504504504504504,9.1,0.5100548446069469,0.0855575868372943,96.015936255,95.6175298805,168.99028305872412
3511300,Cedral,2022,0,0,0,0.0,0.0,12618,50976.08923759709,0.9679791041888364,9.9,0.5371024734982333,0.154972236244321,91.6451890034,88.8316151203,103.0274211443969
3511300,Cedral,2023,0,0,0,0.0,0.0,12618,50976.08923759709,0.9679791041888364,9.9,0.5371024734982333,0.154972236244321,91.6451890034,88.8316151203,79.25186241876685
3511300,Cedral,2024,0,0,0,0.0,0.0,13160,50976.08923759709,0.9679791041888364,9.9,0.5371024734982333,0.154972236244321,91.6451890034,88.8316151203,75.98784194528875
3511300,Cedral,2025,0,0,0,0.0,0.0,13314,50976.08923759709,0.9679791041888364,9.9,0.5371024734982333,0.154972236244321,91.6451890034,88.8316151203,22.53267237494367
3511409,Cerqueira César,2022,0,0,0,0.0,0.0,21469,56846.35888956169,0.9541870503597122,9.1,0.4287536443148688,0.1117589893100097,90.5662927423,90.9717529396,181.6572732777493
3511409,Cerqueira César,2023,0,0,0,0.0,0.0,21469,56846.35888956169,0.9541870503597122,9.1,0.4287536443148688,0.1117589893100097,90.5662927423,90.9717529396,195.63090968373
3511409,Cerqueira César,2024,0,1,1,0.0,4.52980612429788,22076,56846.35888956169,0.9541870503597122,9.1,0.4287536443148688,0.1117589893100097,90.5662927423,90.9717529396,348.7950715709368
3511409,Cerqueira César,2025,0,0,0,0.0,0.0,22210,56846.35888956169,0.9541870503597122,9.1,0.4287536443148688,0.1117589893100097,90.5662927423,90.9717529396,432.23773075191355
3511508,Cerquilho,2022,0,0,0,0.0,0.0,44695,57428.9295446918,0.9767991523812112,10.3,0.5899241603466956,0.1677881051491133,94.9320925553,94.4919517103,60.40944177201029
3511508,Cerquilho,2023,0,0,0,0.0,0.0,44695,57428.9295446918,0.9767991523812112,10.3,0.5899241603466956,0.1677881051491133,94.9320925553,94.4919517103,102.91978968564716
3511508,Cerquilho,2024,0,0,0,0.0,0.0,46217,57428.9295446918,0.9767991523812112,10.3,0.5899241603466956,0.1677881051491133,94.9320925553,94.4919517103,93.0393578120605
3511508,Cerquilho,2025,0,0,0,0.0,0.0,46391,57428.9295446918,0.9767991523812112,10.3,0.5899241603466956,0.1677881051491133,94.9320925553,94.4919517103,86.22362096096225
3511607,Cesário Lange,2022,0,0,0,0.0,0.0,19048,54230.27509449811,0.955368147907882,9.0,0.4479544987322689,0.1075858288220379,81.4820846906,82.4267100977,68.24863502729946
